id,pmid,doi,url,has_summary_results,days_to_publication,days_to_summary,days_reg_to_start,days_reg_to_compl,days_reg_to_publ,is_c_tgov,recruitment_status,is_multicentric,phase,main_sponsor,intervention_type,completion_date,publication_date,enrollment,masking,allocation,start_date,lead_cities,has_publication,has_german_umc_lead,intovalue,is_dupe,has_pmid,has_trn_abstract,has_trn_ft_pmc,has_trn_ft_pdf,has_trn_secondary_id,has_trn_intovalue,has_trn_any,pmcid,has_pubmed,has_queried_pmcid,has_queried_doi,has_ft_pmc,has_ft_pdf,is_resolved,has_reg_pub_link,reference_type
NCT01400100,23963030,10.1177/1457496913490457,https://www.ncbi.nlm.nih.gov/pubmed/23963030,FALSE,537,NA,25,238,775,TRUE,Completed,FALSE,Not given,Other,Drug,2012-03-01,2013-08-20,26,Double Blind,Randomized,2011-08-01,Bochum,TRUE,TRUE,1,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01400841,24113022,NA,NA,TRUE,-328,760,164,1138,810,TRUE,Completed,TRUE,Not given,Industry,Device,2014-09-01,2013-10-08,18,Open Label,NA,2012-01-01,NA,TRUE,FALSE,1,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01401283,24010849,10.1186/cc12885,https://ccforum.biomedcentral.com/articles/10.1186/cc12885,TRUE,464,1278,-7,329,793,TRUE,Completed,FALSE,Not given,Other,Device,2012-06-01,2013-09-08,160,Single Blind,Randomized,2011-07-01,Hamburg,TRUE,TRUE,1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PMC4057030,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,derived
NCT01405313,25413958,10.1007/s11325-014-1083-9,https://www.ncbi.nlm.nih.gov/pubmed/25413958?dopt=abstract,TRUE,1177,385,-20,42,1219,TRUE,Completed,FALSE,Not given,Industry,Device,2011-09-01,2014-11-21,21,No masking,Randomized,2011-07-01,Bochum,TRUE,TRUE,1,FALSE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,results_reference
NCT01405469,22068665,10.1038/ajg.2011.388,https://www.nature.com/ajg/journal/v107/n3/full/ajg2011388a.html,TRUE,-1820,-789,-206,1986,166,TRUE,Completed,FALSE,Not given,Other,Other,2016-11-01,2011-11-08,16,No masking,NA,2010-11-01,Hamburg,TRUE,TRUE,1,FALSE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,results_reference
NCT01406730,25873721,10.1161/circimaging.114.002566,http://circimaging.ahajournals.org/content/8/4/e002566.long,FALSE,1017,NA,-17,349,1366,TRUE,Completed,TRUE,Phase 3,Other,Other,2012-07-01,2015-04-14,80,Single Blind,Randomized,2011-07-01,Erlangen,TRUE,TRUE,1,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01407887,25267980,10.1093/infdis/jiu540,https://academic.oup.com/jid/article-lookup/doi/10.1093/infdis/jiu540,FALSE,1032,NA,0,122,1154,TRUE,Completed,FALSE,Phase 2,Other,Drug,2011-12-01,2014-09-28,180,Open Label,Randomized,2011-08-01,Heidelberg,TRUE,TRUE,1,FALSE,TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01409330,25425219,NA,NA,FALSE,360,NA,-127,907,1267,TRUE,Unknown status,TRUE,Phase 4,Other,Dietary Supplement,2013-12-01,2014-11-26,40,Open Label,Randomized,2011-02-01,NA,TRUE,FALSE,1,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01409720,24499460,10.1186/1471-2407-14-67,https://bmccancer.biomedcentral.com/articles/10.1186/1471-2407-14-67,FALSE,157,NA,30,761,918,TRUE,Completed,FALSE,Phase 2,Other,Other,2013-09-01,2014-02-05,60,Open Label,Randomized,2011-09-01,Heidelberg,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,PMC3923729,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,derived
NCT01409824,23574764,10.1186/1472-6947-13-44,https://bmcmedinformdecismak.biomedcentral.com/articles/10.1186/1472-6947-13-44,FALSE,-356,NA,-824,972,616,TRUE,Unknown status,FALSE,Not given,Other,Other,2014-04-01,2013-04-10,36,Open Label,Non-Randomized,2009-05-01,Heidelberg,TRUE,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,PMC3637082,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,derived
NCT01412320,26485680,10.1371/journal.pone.0140215,https://www.ncbi.nlm.nih.gov/pubmed/26485680,FALSE,1053,NA,-4,484,1537,TRUE,Completed,FALSE,Phase 1/Phase 2,Other,Other,2012-12-01,2015-10-20,22,Double Blind,Randomized,2011-08-01,Düsseldorf,TRUE,TRUE,1,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,PMC4617461,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,derived
NCT01414231,22965967,10.1200/jco.2012.42.2907,https://www.ncbi.nlm.nih.gov/pubmed/22965967?dopt=abstract,FALSE,-659,NA,-3413,1061,402,TRUE,Unknown status,FALSE,Phase 3,Other,Drug,2014-07-01,2012-09-10,850,Open Label,Randomized,2002-04-01,Leipzig,TRUE,TRUE,1,TRUE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01414634,23740901,10.1126/scitranslmed.3006168,http://stm.sciencemag.org/content/5/188/188ra75.full,TRUE,247,480,-553,420,667,TRUE,Completed,NA,Phase 1/Phase 2,Other,Biological,2012-10-01,2013-06-05,9,Open Label,Non-Randomized,2010-02-01,Hamburg,TRUE,TRUE,1,FALSE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,TRUE,PMC3973034,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,results_reference
NCT01415622,24666170,10.1111/jdv.12490,https://www.ncbi.nlm.nih.gov/pubmed/24666170?dopt=abstract,FALSE,601,NA,-132,356,957,TRUE,Completed,FALSE,Not given,Industry,Device,2012-08-01,2014-03-25,30,Open Label,Randomized,2011-04-01,Göttingen,TRUE,TRUE,1,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01415804,23922146,10.1161/circinterventions.113.000463,https://www.ncbi.nlm.nih.gov/pubmed/23922146?dopt=abstract,FALSE,899,NA,-3478,-163,736,TRUE,Completed,FALSE,Phase 2/Phase 3,Other,Device,2011-03-01,2013-08-16,140,Open Label,Randomized,2002-02-01,Rostock,TRUE,TRUE,1,FALSE,TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01417312,25733633,10.3945/ajcn.113.075309,https://www.ncbi.nlm.nih.gov/pubmed/25733633,FALSE,743,NA,-45,505,1248,TRUE,Completed,FALSE,Not given,Other,Dietary Supplement,2013-01-01,2015-01-14,20,"Participant, Care Provider, Investigator, Outcomes Assessor",Randomized,2011-07-01,Berlin,TRUE,TRUE,1,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01417936,25952795,10.1007/s00280-015-2761-4,https://link.springer.com/article/10.1007%2fs00280-015-2761-4,TRUE,949,1184,-14,444,1393,TRUE,Completed,TRUE,Phase 2,Industry,Drug,2012-10-01,2015-05-08,26,Open Label,NA,2011-07-01,NA,TRUE,FALSE,1,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01418053,26044145,10.1159/000398790,https://www.ncbi.nlm.nih.gov/pubmed/26044145?dopt=abstract,FALSE,642,NA,-14,748,1390,TRUE,Completed,FALSE,Not given,Other,Drug,2013-09-01,2015-06-05,48,Open Label,Randomized,2011-08-01,Duisburg,TRUE,TRUE,1,FALSE,TRUE,FALSE,NA,FALSE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,results_reference
NCT01419171,25576273,10.1016/j.carrev.2014.12.007,NA,TRUE,356,204,46,869,1225,TRUE,Completed,TRUE,Not given,Industry,Device,2014-01-01,2014-12-23,328,Open Label,NA,2011-10-01,NA,TRUE,FALSE,1,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01422512,23976960,10.1371/journal.pone.0070866,https://www.ncbi.nlm.nih.gov/pubmed/23976960?dopt=abstract,FALSE,685,NA,9,39,724,TRUE,Completed,FALSE,Phase 3,Industry,Biological,2011-10-01,2013-08-16,126,Open Label,Non-Randomized,2011-09-01,Rostock,TRUE,TRUE,1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PMC3745456,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,derived
NCT01425359,23500237,10.1016/j.jacc.2013.02.011,https://www.ncbi.nlm.nih.gov/pubmed/23500237,TRUE,160,749,8,404,564,TRUE,Completed,TRUE,Phase 4,Industry,Drug,2012-10-01,2013-03-10,949,Double Blind,Randomized,2011-09-01,NA,TRUE,FALSE,1,FALSE,TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01426880,24794243,10.1016/s1470-2045(14)70160-3,https://www.ncbi.nlm.nih.gov/pubmed/24794243?dopt=abstract,FALSE,272,NA,-16,715,987,TRUE,Completed,TRUE,Phase 2/Phase 3,Other,Drug,2013-08-01,2014-04-30,595,Open Label,Randomized,2011-08-01,NA,TRUE,FALSE,1,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,results_reference
NCT01433653,25082115,10.1016/j.jad.2014.05.035,https://www.ncbi.nlm.nih.gov/pubmed/25082115?dopt=abstract,FALSE,1217,NA,-2269,-167,1050,TRUE,Completed,FALSE,Not given,Other,Behavioral,2011-02-01,2014-06-02,51,Open Label,Randomized,2005-05-01,LMU München,TRUE,TRUE,1,FALSE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,results_reference
NCT01437930,25216712,10.1007/s00394-014-0764-2,https://link.springer.com/article/10.1007%2fs00394-014-0764-2,FALSE,895,NA,-18,195,1090,TRUE,Completed,FALSE,Not given,Other,Dietary Supplement,2012-04-01,2014-09-13,60,Double Blind,Randomized,2011-09-01,Jena,TRUE,TRUE,1,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01439100,26494524,10.1016/s1474-4422(15)00243-4,https://www.ncbi.nlm.nih.gov/pubmed/26494524,FALSE,748,NA,10,741,1489,TRUE,Completed,TRUE,Phase 3,Industry,Drug,2013-10-01,2015-10-19,172,Double-Blind,Randomized,2011-10-01,NA,TRUE,FALSE,1,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01442376,26795844,10.1016/s1470-2045(15)00520-3,http://www.sciencedirect.com/science/article/pii/s1470204515005203?via%3dihub,TRUE,1174,603,-20,407,1581,TRUE,Completed,TRUE,Phase 3,Industry,Drug,2012-11-01,2016-01-19,502,Double Blind,Randomized,2011-09-01,NA,TRUE,FALSE,1,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01450865,23394517,10.1186/1479-5876-11-34,https://www.ncbi.nlm.nih.gov/pubmed/23394517?dopt=abstract,FALSE,922,NA,-739,-435,487,TRUE,Completed,FALSE,Phase 1,Other,Drug,2010-08-01,2013-02-08,20,Double Blind,Randomized,2009-10-01,LMU München,TRUE,TRUE,1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PMC3648471,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,results_reference
NCT01450930,23672956,10.1530/eje-12-1057,http://www.eje-online.org/content/169/2/147.long,FALSE,363,NA,33,276,639,TRUE,Completed,FALSE,Phase 2,Other,Drug,2012-07-01,2013-06-29,12,Open Label,Randomized,2011-11-01,Würzburg,TRUE,TRUE,1,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01453712,26189118,10.1016/j.jcmg.2015.02.024,https://www.ncbi.nlm.nih.gov/pubmed/26189118?dopt=abstract,FALSE,956,NA,-13,414,1370,TRUE,Unknown status,FALSE,Phase 4,Other,Radiation,2012-12-01,2015-07-15,400,Double Blind,Randomized,2011-10-01,TU München,TRUE,TRUE,1,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01456351,26655425,10.1016/s1470-2045(15)00447-7,http://www.sciencedirect.com/science/article/pii/s1470204515004477?via%3dihub,FALSE,1830,NA,-2962,-314,1516,TRUE,Completed,FALSE,Phase 3,Other,Drug,2010-12-01,2015-12-05,230,Open Label,Randomized,2003-09-01,Giessen,TRUE,TRUE,1,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01458457,25555830,10.1007/s10549-014-3249-3,https://www.ncbi.nlm.nih.gov/pubmed/25555830?dopt=abstract,FALSE,551,NA,-173,619,1170,TRUE,Completed,FALSE,Phase 4,Other,Other,2013-07-01,2015-01-03,275,Open Label,Randomized,2011-05-01,Berlin,TRUE,TRUE,1,FALSE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,results_reference
NCT01466387,24873986,NA,NA,TRUE,768,507,-2,150,918,TRUE,Completed,TRUE,Phase 3,Industry,Biological,2012-04-01,2014-05-09,552,Open Label,Randomized,2011-11-01,NA,TRUE,FALSE,1,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01468766,28181128,10.1007/s10549-017-4141-8,https://link.springer.com/article/10.1007%2fs10549-017-4141-8,FALSE,953,NA,-252,994,1947,TRUE,Completed,FALSE,Not given,Other,Other,2014-07-01,2017-02-08,160,Single Blind,Randomized,2011-02-01,Heidelberg,TRUE,TRUE,1,TRUE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01472939,25693609,10.1111/apt.13115,http://onlinelibrary.wiley.com/doi/10.1111/apt.13115/abstract,TRUE,659,307,79,534,1193,TRUE,Completed,TRUE,Phase 2,Industry,Drug,2013-05-01,2015-02-19,480,Double Blind,Randomized,2012-02-01,NA,TRUE,FALSE,1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PMC5024018,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,derived
NCT01474109,27163986,10.1001/jama.2016.5258,https://www.ncbi.nlm.nih.gov/pubmed/27163986?dopt=abstract,TRUE,921,397,31,732,1653,TRUE,Completed,TRUE,Phase 3,Industry,Drug,2013-11-01,2016-05-10,289,Double Blind,Randomized,2011-12-01,NA,TRUE,FALSE,1,FALSE,TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01475838,24908551,NA,NA,TRUE,-179,38,-16,1110,931,TRUE,Completed,TRUE,Phase 3,Industry,Drug,2014-12-01,2014-06-05,438,Open Label,Randomized,2011-11-01,NA,TRUE,FALSE,1,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,results_reference
NCT01481584,23260747,10.1016/j.clnu.2012.11.005,https://linkinghub.elsevier.com/retrieve/pii/s0261-5614(12)00237-3,FALSE,379,NA,-572,-23,356,TRUE,Completed,FALSE,Not given,Other,Dietary Supplement,2011-11-01,2012-11-14,28,Double Blind,Randomized,2010-05-01,Jena,TRUE,TRUE,1,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01490268,22884788,NA,NA,FALSE,-32,NA,-27,278,246,TRUE,Completed,FALSE,Phase 4,Other,Drug,2012-09-01,2012-07-31,50,Single Blind,Randomized,2011-11-01,Erlangen,TRUE,TRUE,1,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,reference
NCT01495533,26331782,10.1002/ccd.26216,http://onlinelibrary.wiley.com/doi/10.1002/ccd.26216/abstract,FALSE,428,NA,-12,931,1359,TRUE,Unknown status,TRUE,Phase 3,Other,Device,2014-07-01,2015-09-02,60,Single Blind,Randomized,2011-12-01,Homburg,TRUE,TRUE,1,TRUE,TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01495702,24908550,10.1016/s1473-3099(14)70796-0,http://www.sciencedirect.com/science/article/pii/s1473309914707960?via%3dihub,TRUE,-179,30,-13,1083,904,TRUE,Completed,TRUE,Phase 3,Industry,Drug,2014-12-01,2014-06-05,439,Open Label,Randomized,2011-12-01,NA,TRUE,FALSE,1,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01500330,23762355,10.1371/journal.pone.0065378,https://www.ncbi.nlm.nih.gov/pubmed/23762355,FALSE,402,NA,10,131,533,TRUE,Completed,FALSE,Not given,Other,Procedure,2012-05-01,2013-06-07,84,Single Blind,Randomized,2012-01-01,Duisburg,TRUE,TRUE,1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PMC3676414,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,results_reference
NCT01500993,22503032,10.1016/s1470-2045(12)70116-x,https://linkinghub.elsevier.com/retrieve/pii/s1470-2045(12)70116-x,FALSE,409,NA,-3582,-295,114,TRUE,Completed,TRUE,Phase 3,Other,Drug,2011-03-01,2012-04-13,401,Open Label,Randomized,2002-03-01,Heidelberg Jena Mannheim,TRUE,TRUE,1,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,results_reference
NCT01502241,22578793,10.1016/s1470-2045(12)70164-x,https://www.sciencedirect.com/science/article/pii/s147020451270164x,FALSE,191,NA,-2548,-53,138,TRUE,Completed,TRUE,Phase 3,Other,Drug,2011-11-01,2012-05-10,412,Open Label,Randomized,2005-01-01,Heidelberg,TRUE,TRUE,1,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01503216,24001747,10.1210/jc.2012-4287,https://www.ncbi.nlm.nih.gov/pubmed/24001747?dopt=abstract,FALSE,490,NA,69,190,680,TRUE,Completed,NA,Not given,Other,Dietary Supplement,2012-05-01,2013-09-03,120,Double Blind,Randomized,2012-01-01,Halle,TRUE,TRUE,1,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01504347,23665341,NA,NA,FALSE,-267,NA,-296,772,505,TRUE,Completed,TRUE,Phase 1/Phase 2,Industry,Biological,2014-02-01,2013-05-10,1630,Double Blind,Randomized,2011-03-01,NA,TRUE,FALSE,1,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01510704,23872464,10.1093/bja/aet251,https://academic.oup.com/bja/article-lookup/doi/10.1093/bja/aet251,TRUE,474,409,-11,80,554,TRUE,Completed,TRUE,Phase 2,Industry,Drug,2012-04-01,2013-07-19,215,Double Blind,Randomized,2012-01-01,Würzburg,TRUE,TRUE,1,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01516021,22572644,10.3945/ajcn.111.031492,https://www.ncbi.nlm.nih.gov/pubmed/22572644?dopt=abstract,FALSE,435,NA,-373,-314,121,TRUE,Completed,FALSE,Not given,Other,Dietary Supplement,2011-03-01,2012-05-09,11,Single Blind,Randomized,2011-01-01,Tübingen,TRUE,TRUE,1,FALSE,TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01519739,24002003,10.1161/circep.113.000066,http://circep.ahajournals.org/content/6/5/917.long,FALSE,306,NA,-17,288,594,TRUE,Completed,NA,Not given,Industry,Device,2012-11-01,2013-09-03,15,Open Label,NA,2012-01-01,Leipzig,TRUE,TRUE,1,FALSE,TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01520506,25452198,10.4244/eijy14m12_02,https://www.ncbi.nlm.nih.gov/pubmed/25452198,TRUE,245,425,97,858,1103,TRUE,Completed,TRUE,Phase 2,Industry,Device,2014-06-01,2015-02-01,50,Open Label,NA,2012-05-01,NA,TRUE,FALSE,1,FALSE,TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01524055,24353124,10.1055/s-0033-1359041,https://www.ncbi.nlm.nih.gov/pubmed/24353124?dopt=abstract,FALSE,261,NA,-13,474,735,TRUE,Completed,TRUE,Phase 3,Other,Device,2013-04-01,2013-12-18,107,Double Blind,Randomized,2011-12-01,Münster,TRUE,TRUE,1,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01525537,24535604,10.1093/bja/aet485,https://academic.oup.com/bja/article-lookup/doi/10.1093/bja/aet485,FALSE,869,NA,-1061,-117,752,TRUE,Completed,FALSE,Not given,Other,Drug,2011-10-01,2014-02-16,82,Single Blind,Randomized,2009-03-01,NA,TRUE,FALSE,1,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01526447,25453528,NA,NA,FALSE,553,NA,0,425,978,TRUE,Completed,FALSE,Not given,Other,Procedure,2013-04-01,2014-10-06,54,"Participant, Investigator, Outcomes Assessor",Randomized,2012-02-01,Duisburg,TRUE,TRUE,1,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,reference
NCT01530360,23340184,NA,https://www.ncbi.nlm.nih.gov/pubmed/23340184,FALSE,306,NA,-159,23,329,TRUE,Completed,FALSE,Phase 1,Other,Device,2012-03-01,2013-01-01,10,Open Label,NA,2011-09-01,NA,TRUE,FALSE,1,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,derived
NCT01534962,25602175,10.1016/j.hrthm.2015.01.021,https://www.ncbi.nlm.nih.gov/pubmed/25602175?dopt=abstract,TRUE,322,150,-40,750,1072,TRUE,Completed,TRUE,Phase 2,Industry,Drug,2014-03-01,2015-01-17,241,Double Blind,Randomized,2012-01-01,NA,TRUE,FALSE,1,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01539330,23065438,10.1208/s12248-012-9412-z,https://www.ncbi.nlm.nih.gov/pubmed/23065438?dopt=abstract,FALSE,-292,NA,-1103,539,247,TRUE,Completed,FALSE,Phase 4,Other,Drug,2013-08-01,2012-10-13,9,Open Label,NA,2009-02-01,Halle,TRUE,TRUE,1,FALSE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,TRUE,PMC3535106,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,results_reference
NCT01539512,24450857,10.1056/nejmoa1315226,https://www.ncbi.nlm.nih.gov/pubmed/24450857,TRUE,-69,191,49,779,710,TRUE,Completed,TRUE,Phase 3,Industry,Drug,2014-04-01,2014-01-22,220,Double Blind,Randomized,2012-04-01,NA,TRUE,FALSE,1,FALSE,TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE,PMC4161365,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,derived
NCT01540357,23186556,10.1186/1472-6882-12-235,https://www.ncbi.nlm.nih.gov/pubmed/23186556?dopt=abstract,FALSE,332,NA,-662,-52,280,TRUE,Completed,FALSE,Not given,Other,Behavioral,2012-01-01,2012-11-28,36,Open Label,Randomized,2010-05-01,Regensburg,TRUE,TRUE,1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PMC3517771,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,results_reference
NCT01541865,25452197,10.4244/eijy14m12_01,https://www.ncbi.nlm.nih.gov/pubmed/25452197?dopt=abstract,TRUE,-120,106,-20,1196,1076,TRUE,Completed,TRUE,Not given,Industry,Device,2015-06-01,2015-02-01,146,Open Label,NA,2012-02-01,NA,TRUE,FALSE,1,FALSE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,results_reference
NCT01543243,26865869,10.1186/s11556-015-0150-y,https://eurapa.biomedcentral.com/articles/10.1186/s11556-015-0150-y,FALSE,1042,NA,36,432,1474,TRUE,Completed,FALSE,Phase 2,Other,Device,2012-12-01,2015-10-09,30,Double Blind,Randomized,2011-11-01,Frankfurt,TRUE,TRUE,1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PMC4745146,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,results_reference
NCT01555840,24618504,10.1097/mcg.0000000000000110,https://insights.ovid.com/pubmed?pmid=24618504,FALSE,975,NA,-127,86,1061,TRUE,Completed,FALSE,Not given,Other,Device,2012-06-01,2015-02-01,189,Single Blind,NA,2011-11-01,Hamburg,TRUE,TRUE,1,FALSE,TRUE,FALSE,NA,FALSE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,results_reference
