id,registry,is_resolved,iv_version,identification_step,is_dupe,iv_completion,iv_status,iv_interventional,has_german_umc_lead,lead_cities,facility_cities,center_size,main_sponsor,study_type,intervention_type,phase,enrollment,recruitment_status,masking,allocation,is_randomized,is_multicentric,is_prospective,has_summary_results,registration_date,start_date,completion_date,completion_year,primary_completion_date,primary_completion_year,summary_results_date_all,summary_results_date,days_cd_to_summary,days_pcd_to_summary,days_reg_to_start,days_reg_to_cd,days_reg_to_pcd,days_cd_to_publication,days_pcd_to_publication,days_reg_to_publication,doi,pmid,url,publication_date,has_publication,has_pmid,has_pubmed,has_ft_pdf,ft_pdf_doi,ft_pdf_pmid,has_iv_trn_abstract,has_iv_trn_secondary_id,has_iv_trn_ft_pdf,has_reg_pub_link,pmid_link,doi_link,reference_derived,n_crossreg_secondary_id,n_crossreg_abstract,n_crossreg_ft_pdf,n_crossreg_reg,crossreg_trn,crossreg_registry,is_not_iv1_dupe,has_doi,summary_results_date_drks,color,issn,journal,publisher,date,color_green_only,can_archive,archiving_locations,inst_repository,versions,submitted_version,accepted_version,published_version,licenses_required,permission_issuer,embargo,date_embargo_elapsed,is_embargo_elapsed,permission_accepted,permission_published
NCT01767545,ClinicalTrials.gov,True,1,Hand search,False,True,True,True,True,LMU_München,,large,Other,Interventional,Drug,Phase 4,64.0,Completed,None (Open Label),Non-Randomized,False,False,False,False,2013-01-09,2010-09-01,2012-02-01,2012,2011-01-01,2011.0,,,,,-861.0,-343,-739.0,443.0,839.0,100.0,10.1038/eye.2013.79,23598674.0,https://www.ncbi.nlm.nih.gov/pubmed/23598674,2013-04-19,True,True,True,True,True,False,False,False,False,False,False,False,,0.0,0.0,0.0,0,,,True,True,,green,"0950-222X,1476-5454",Eye,Springer Science and Business Media LLC,2013-04-19,bronze,,,,,,,,,,,,,,
NCT01788800,ClinicalTrials.gov,True,1,Hand search,False,True,True,True,True,Berlin,,large,Other,Interventional,Behavioral,,46.0,Completed,Double,Randomized,True,True,False,False,2013-02-04,2009-01-01,2013-05-01,2013,2013-01-01,2013.0,,,,,-1495.0,86,-34.0,446.0,566.0,532.0,,,http://www.sciencedirect.com/science/article/pii/S0022395614002052,2014-07-21,True,False,,,False,False,,,,,,,,,,,0,,,True,False,,,,,,,,,,,,,,,,,,,,,
NCT01793558,ClinicalTrials.gov,True,1,Hand search,False,True,True,True,True,Schleswig-Holstein,,small,Other,Interventional,Procedure,,40.0,Completed,None (Open Label),Randomized,True,False,True,False,2013-02-12,2013-02-01,2013-04-01,2013,2013-04-01,2013.0,,,,,-11.0,48,48.0,395.0,395.0,443.0,10.1213/ane.0000000000000160,24681658.0,https://www.ncbi.nlm.nih.gov/pubmed/24681658,2014-05-01,True,True,True,True,True,False,False,False,False,False,False,False,,0.0,0.0,0.0,0,,,True,True,,closed,0003-2999,Anesthesia & Analgesia,Ovid Technologies (Wolters Kluwer Health),2014-05-01,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'other-closed'}],publisher,12.0,2015-05-01,True,True,False
NCT01798160,ClinicalTrials.gov,True,1,Hand search,False,True,True,True,True,Mainz,,large,Other,Interventional,Procedure,Phase 4,24.0,Completed,None (Open Label),Randomized,True,True,False,False,2013-02-16,2010-02-01,2013-05-01,2013,2013-05-01,2013.0,,,,,-1111.0,74,74.0,555.0,555.0,629.0,10.1007/s00270-014-1012-0,25373796.0,https://www.ncbi.nlm.nih.gov/pubmed/25373796,2014-11-07,True,True,True,True,True,False,False,False,True,False,False,False,,0.0,0.0,0.0,0,,,True,True,,hybrid,"0174-1551,1432-086X",CardioVascular and Interventional Radiology,Springer Science and Business Media LLC,2014-11-07,hybrid,,,,,,,,,,,,,,
NCT01834547,ClinicalTrials.gov,True,1,Hand search,False,True,True,True,True,Mainz,,large,Other,Interventional,Drug,Phase 1,40.0,Completed,Triple,Randomized,True,False,True,False,2011-05-25,2011-05-01,2013-04-01,2013,2013-04-01,2013.0,,,,,-24.0,677,677.0,1392.0,1392.0,2069.0,10.1016/j.euroneuro.2017.01.006,28119083.0,https://www.ncbi.nlm.nih.gov/pubmed/28119083,2017-01-22,True,True,True,True,True,False,False,False,True,False,False,False,,0.0,0.0,0.0,0,,,True,True,,closed,0924-977X,European Neuropsychopharmacology,Elsevier BV,2017-03-01,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,12.0,2018-03-01,True,True,False
NCT01834573,ClinicalTrials.gov,True,1,Hand search,False,True,True,True,True,TU_München,,large,Other,Interventional,Behavioral,,36.0,Completed,None (Open Label),Randomized,True,False,True,False,2013-04-14,2013-04-01,2013-11-01,2013,2013-09-01,2013.0,,,,,-13.0,201,140.0,508.0,569.0,709.0,10.1159/000371795,25823689.0,https://www.ncbi.nlm.nih.gov/pubmed/25823689,2015-03-24,True,True,True,True,True,False,False,False,True,False,False,False,,0.0,0.0,0.0,0,,,True,True,,green,"0012-2823,1421-9867",Digestion,S. Karger AG,2015-03-24,green,,,,,,,,,,,,,,
NCT01859416,ClinicalTrials.gov,True,1,Hand search,False,True,True,True,True,Erlangen,,large,Other,Interventional,Dietary Supplement,,87.0,Completed,None (Open Label),Randomized,True,False,False,False,2013-05-17,2009-03-01,2010-09-01,2010,2010-07-01,2010.0,,,,,-1538.0,-989,-1051.0,1065.0,1127.0,76.0,10.1016/j.jamda.2013.05.011,23810109.0,http://www.sciencedirect.com/science/article/pii/S152586101300282X?via%3Dihub,2013-08-01,True,True,True,True,True,False,False,False,False,False,False,False,,0.0,0.0,0.0,0,,,True,True,,closed,1525-8610,Journal of the American Medical Directors Association,Elsevier BV,2013-08-01,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,12.0,2014-08-01,True,True,False
NCT01900067,ClinicalTrials.gov,True,1,Hand search,False,True,True,True,True,Giessen,,small,Industry,Interventional,Device,,271.0,Completed,None (Open Label),Randomized,True,True,False,True,2013-07-08,2012-11-01,2013-03-01,2013,2013-03-01,2013.0,2014-12-10,2014-12-10,649.0,649.0,-249.0,-129,-129.0,1204.0,1204.0,1075.0,10.1016/j.jclinane.2016.06.030,27687449.0,,2016-06-17,True,True,True,True,True,False,False,False,True,False,False,False,,0.0,0.0,0.0,0,,,True,True,,hybrid,0952-8180,Journal of Clinical Anesthesia,Elsevier BV,2016-11-01,hybrid,,,,,,,,,,,,,,
NCT01900067,ClinicalTrials.gov,True,1,Hand search,False,True,True,True,True,Marburg,,small,Industry,Interventional,Device,,271.0,Completed,None (Open Label),Randomized,True,True,False,True,2013-07-08,2012-11-01,2013-03-01,2013,2013-03-01,2013.0,2014-12-10,2014-12-10,649.0,649.0,-249.0,-129,-129.0,1204.0,1204.0,1075.0,10.1016/j.jclinane.2016.06.030,27687449.0,,2016-06-17,True,True,True,True,True,False,False,False,True,False,False,False,,0.0,0.0,0.0,0,,,True,True,,hybrid,0952-8180,Journal of Clinical Anesthesia,Elsevier BV,2016-11-01,hybrid,,,,,,,,,,,,,,
NCT01903538,ClinicalTrials.gov,True,1,Hand search,False,True,True,True,True,Tübingen,,large,Other,Interventional,Device,,28.0,Completed,Double,Randomized,True,False,False,False,2013-07-13,2011-07-01,2012-07-01,2012,2012-07-01,2012.0,,,,,-743.0,-377,-377.0,1005.0,1005.0,628.0,10.1371/journal.pone.0122578,25837520.0,https://www.ncbi.nlm.nih.gov/pubmed/25837520,2015-04-02,True,True,True,True,True,False,False,False,False,False,False,False,,0.0,0.0,0.0,0,,,True,True,,gold,1932-6203,PLOS ONE,Public Library of Science (PLoS),2015-04-02,gold,,,,,,,,,,,,,,
NCT01905254,ClinicalTrials.gov,True,1,Hand search,False,True,True,True,True,Hamburg,,large,Other,Interventional,Device,,34.0,Completed,Single,,,False,False,True,2013-07-01,2007-08-01,2013-01-01,2013,2010-08-01,2010.0,2014-12-07,2014-12-07,705.0,1589.0,-2161.0,-181,-1065.0,1241.0,2125.0,1060.0,10.1016/j.jhep.2016.05.023,27238753.0,,2016-05-26,True,True,True,True,True,False,False,False,False,False,False,False,,0.0,0.0,0.0,0,,,True,True,,closed,0168-8278,Journal of Hepatology,Elsevier BV,2016-10-01,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,12.0,2017-10-01,True,True,False
NCT01921777,ClinicalTrials.gov,True,1,Hand search,False,True,True,True,True,Giessen,,small,Other,Interventional,Drug,Phase 1,95.0,Completed,Quadruple,Randomized,True,False,False,False,2013-08-06,2010-01-01,2013-12-01,2013,2013-12-01,2013.0,,,,,-1313.0,117,117.0,1178.0,1178.0,1295.0,10.1007/s00421-017-3554-8,28224232.0,,2017-02-21,True,True,True,True,True,False,False,False,True,False,False,False,,0.0,0.0,1.0,1,2009-010899-17,EudraCT,True,True,,closed,"1439-6319,1439-6327",European Journal of Applied Physiology,Springer Science and Business Media LLC,2017-02-21,closed,True,['institutional repository'],True,['acceptedVersion'],False,True,False,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/52DS-NZFF'}]",publisher,12.0,2018-02-21,True,True,False
NCT01923961,ClinicalTrials.gov,True,1,Hand search,False,True,True,True,True,Würzburg,,small,Other,Interventional,Drug,,8.0,Completed,None (Open Label),Randomized,True,False,True,True,2013-08-10,2013-08-01,2015-08-10,2015,2015-03-30,2015.0,2017-07-30,2017-07-30,720.0,853.0,-9.0,730,597.0,317.0,450.0,1047.0,10.1111/apha.12730,27259463.0,,2016-06-22,True,True,True,True,True,False,False,False,False,False,False,False,,0.0,0.0,0.0,0,,,True,True,,closed,1748-1708,Acta Physiologica,Wiley,2016-06-22,closed,True,['institutional repository'],True,['acceptedVersion'],False,True,False,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/6S5D-XMF4'}]",journal,12.0,2017-06-22,True,True,False
NCT01933191,ClinicalTrials.gov,True,1,Hand search,False,True,True,True,True,Berlin,,large,Other,Interventional,Behavioral,,30.0,Completed,Double,Randomized,True,False,False,False,2013-07-26,2011-08-01,2013-10-01,2013,2013-09-01,2013.0,,,,,-725.0,67,37.0,1333.0,1363.0,1400.0,10.1002/da.22659,28556577.0,http://onlinelibrary.wiley.com/doi/10.1002/da.22659/full,2017-05-26,True,True,True,True,True,False,False,False,True,False,False,False,,0.0,0.0,0.0,0,,,True,True,,closed,1091-4269,Depression and Anxiety,Wiley,2017-05-26,closed,True,['institutional repository'],True,['acceptedVersion'],False,True,False,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/6S5D-XMF4'}]",journal,12.0,2018-11-01,True,True,False
NCT01939639,ClinicalTrials.gov,True,1,Hand search,False,True,True,True,True,Bonn,,large,Other,Interventional,Drug,Phase 1,40.0,Completed,Double,Randomized,True,False,False,False,2013-08-27,2013-03-01,2013-08-01,2013,2013-06-01,2013.0,,,,,-179.0,-26,-87.0,365.0,426.0,339.0,10.1038/npp.2014.78,24694924.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4104346/,2014-08-01,True,True,True,True,True,False,False,False,False,False,False,False,,0.0,0.0,0.0,0,,,True,True,,green,"0893-133X,1740-634X",Neuropsychopharmacology,Springer Science and Business Media LLC,2014-04-02,bronze,,,,,,,,,,,,,,
NCT01981915,ClinicalTrials.gov,True,1,Hand search,False,True,True,True,True,Duisburg,,large,Other,Interventional,Procedure,,40.0,Completed,None (Open Label),Non-Randomized,False,False,False,False,2013-10-11,2011-01-01,2013-03-01,2013,2013-02-01,2013.0,,,,,-1014.0,-224,-252.0,640.0,668.0,416.0,10.1513/annalsats.201406-264oc,25384211.0,https://www.ncbi.nlm.nih.gov/pubmed/25384211,2014-12-01,True,True,True,True,True,False,False,False,True,False,False,False,,0.0,0.0,0.0,0,,,True,True,,closed,"2329-6933,2325-6621",Annals of the American Thoracic Society,American Thoracic Society,2014-12-01,closed,True,['institutional repository'],True,['acceptedVersion'],False,True,False,"[{'type': 'other-closed', 'terms': 'personal use'}]",publisher,0.0,,,,False
NCT01993056,ClinicalTrials.gov,True,1,Hand search,False,True,True,True,True,Homburg,,small,Other,Interventional,Behavioral,,265.0,Completed,None (Open Label),Randomized,True,False,False,False,2013-11-19,2011-08-01,2012-06-01,2012,2012-06-01,2012.0,,,,,-841.0,-536,-536.0,887.0,887.0,351.0,10.1080/02640414.2014.975736,25370591.0,http://www.tandfonline.com/doi/abs/10.1080/02640414.2014.975736,2014-11-05,True,True,True,True,True,False,False,False,True,False,False,False,,0.0,0.0,0.0,0,,,True,True,,closed,"0264-0414,1466-447X",Journal of Sports Sciences,Informa UK Limited,2014-11-05,closed,True,['institutional repository'],True,['acceptedVersion'],False,True,False,[],journal,12.0,2015-11-05,True,True,False
NCT02039648,ClinicalTrials.gov,True,1,Hand search,False,True,True,True,True,Düsseldorf,,small,Other,Interventional,Other,Early Phase 1,35.0,Completed,Quadruple,Randomized,True,False,False,False,2014-01-16,2012-03-01,2013-04-01,2013,2013-04-01,2013.0,,,,,-686.0,-290,-290.0,722.0,722.0,432.0,10.1371/journal.pone.0120130,25803708.0,,2015-03-24,True,True,True,True,True,False,False,False,False,False,False,False,,0.0,0.0,0.0,0,,,True,True,,gold,1932-6203,PLOS ONE,Public Library of Science (PLoS),2015-03-24,gold,,,,,,,,,,,,,,
NCT02112396,ClinicalTrials.gov,True,1,Hand search,False,True,True,True,True,Schleswig-Holstein,,small,Other,Interventional,Behavioral,,89.0,Completed,None (Open Label),Randomized,True,False,False,False,2014-04-01,2008-08-01,2011-06-01,2011,2011-03-01,2011.0,,,,,-2069.0,-1035,-1127.0,1784.0,1876.0,749.0,10.1016/j.drugalcdep.2016.04.015,27141840.0,https://www.ncbi.nlm.nih.gov/pubmed/27141840,2016-04-19,True,True,True,True,True,False,False,False,False,False,False,False,,0.0,0.0,0.0,0,,,True,True,,closed,0376-8716,Drug and Alcohol Dependence,Elsevier BV,2016-06-01,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,12.0,2017-06-01,True,True,False
NCT02154607,ClinicalTrials.gov,True,1,Hand search,False,True,True,True,True,TU_München,,large,Other,Interventional,Device,,263.0,Completed,None (Open Label),Non-Randomized,False,True,False,False,2014-03-27,2004-01-01,2013-12-01,2013,2011-11-01,2011.0,,,,,-3738.0,-116,-877.0,584.0,1345.0,468.0,10.1016/j.jcms.2015.06.044,26210304.0,https://www.ncbi.nlm.nih.gov/pubmed/26210304,2015-07-08,True,True,True,True,True,False,False,False,False,False,False,False,,0.0,0.0,0.0,0,,,True,True,,closed,1010-5182,Journal of Cranio-Maxillofacial Surgery,Elsevier BV,2015-10-01,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,12.0,2016-10-01,True,True,False
NCT02197546,ClinicalTrials.gov,True,1,Hand search,False,True,True,True,True,Greifswald,,small,Other,Interventional,Other,,49.0,Completed,None (Open Label),Randomized,True,False,False,False,2014-07-21,2010-07-01,2011-11-01,2011,2011-06-01,2011.0,,,,,-1481.0,-993,-1146.0,1522.0,1675.0,529.0,10.1097/ajp.0000000000000222,25724021.0,,2016-01-01,True,True,True,True,True,False,False,False,False,False,False,False,,0.0,0.0,0.0,0,,,True,True,,closed,0749-8047,The Clinical Journal of Pain,Ovid Technologies (Wolters Kluwer Health),2016-01-01,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'other-closed'}],publisher,12.0,2017-01-01,True,True,False
NCT02199106,ClinicalTrials.gov,True,1,Hand search,False,True,True,True,True,Regensburg,Münster Tübingen Würzburg,small,Other,Interventional,Device,,23.0,Completed,None (Open Label),Randomized,True,True,False,False,2014-07-22,2009-01-01,2011-05-01,2011,2011-03-01,2011.0,,,,,-2028.0,-1178,-1239.0,1786.0,1847.0,608.0,10.3233/rnn-150518,26890094.0,,2016-03-21,True,True,True,True,True,False,False,False,False,False,False,False,,0.0,0.0,0.0,0,,,True,True,,closed,"0922-6028,1878-3627",Restorative Neurology and Neuroscience,IOS Press,2016-03-21,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'other (non-commercial)'}],publisher,0.0,,,,False
NCT02297646,ClinicalTrials.gov,True,1,Hand search,False,True,True,True,True,Homburg,,small,Other,Interventional,Behavioral,Early Phase 1,23.0,Completed,None (Open Label),Randomized,True,False,False,False,2013-09-10,2012-08-01,2013-12-01,2013,2013-12-01,2013.0,,,,,-405.0,82,82.0,1305.0,1305.0,1387.0,10.1080/02640414.2017.1346276,28657863.0,https://www.ncbi.nlm.nih.gov/pubmed/28657863,2017-06-28,True,True,True,True,True,False,False,False,True,False,False,False,,0.0,0.0,0.0,0,,,True,True,,closed,"0264-0414,1466-447X",Journal of Sports Sciences,Informa UK Limited,2017-06-28,closed,True,['institutional repository'],True,['acceptedVersion'],False,True,False,[],journal,12.0,2018-06-28,True,True,False
NCT02340351,ClinicalTrials.gov,True,1,Hand search,False,True,True,True,True,Hamburg,,large,Other,Interventional,Device,,136.0,Completed,None (Open Label),Non-Randomized,False,True,False,False,2015-01-13,2007-07-01,2013-08-01,2013,2009-03-01,2009.0,,,,,-2753.0,-530,-2144.0,995.0,2609.0,465.0,10.1016/j.jams.2016.03.008,27555224.0,,2016-04-22,True,True,True,True,True,False,False,False,False,False,False,False,,0.0,0.0,0.0,0,,,True,True,,gold,2005-2901,Journal of Acupuncture and Meridian Studies,Medical Association of Pharmacopuncture Institute,2016-08-01,gold,,,,,,,,,,,,,,
NCT02359266,ClinicalTrials.gov,True,1,Hand search,False,True,True,True,True,Homburg,,small,Other,Interventional,Dietary Supplement,,111.0,Completed,None (Open Label),Non-Randomized,False,False,False,False,2015-02-04,2011-12-01,2013-12-01,2013,2013-12-01,2013.0,,,,,-1161.0,-430,-430.0,592.0,592.0,162.0,10.1016/j.clnu.2015.07.004,26212170.0,https://www.ncbi.nlm.nih.gov/pubmed/26212170,2015-07-16,True,True,True,True,True,False,False,False,False,False,False,False,,1.0,1.0,0.0,0,,,True,True,,closed,0261-5614,Clinical Nutrition,Elsevier BV,2016-08-01,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,12.0,2017-08-01,True,True,False
NCT02480608,ClinicalTrials.gov,True,1,Hand search,False,True,True,True,True,Leipzig,,large,Other,Interventional,Drug,Phase 1/Phase 2,113.0,Completed,None (Open Label),Randomized,True,True,False,False,2015-06-10,2004-04-01,2013-05-01,2013,2011-08-01,2011.0,,,,,-4087.0,-770,-1409.0,1645.0,2284.0,875.0,,,https://ash.confex.com/ash/2017/webprogram/Paper99881.html,2017-11-01,True,False,,,False,False,,,,,,,,,,,0,,,True,False,,,,,,,,,,,,,,,,,,,,,
NCT02487368,ClinicalTrials.gov,True,1,Hand search,False,True,True,True,True,Duisburg,,large,Other,Interventional,Device,,166.0,Completed,None (Open Label),,,True,False,False,2015-06-29,2009-10-01,2010-12-01,2010,2010-12-01,2010.0,,,,,-2097.0,-1671,-1671.0,2035.0,2035.0,364.0,10.1016/j.eujim.2016.06.015,,http://www.sciencedirect.com/science/article/pii/S1876382016301172,2016-06-27,True,False,,,False,False,,,,False,,False,,,,,0,,,True,True,,closed,1876-3820,European Journal of Integrative Medicine,Elsevier BV,2016-08-01,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,12.0,2017-08-01,True,True,False
NCT02515019,ClinicalTrials.gov,True,1,Hand search,False,True,True,True,True,Hamburg,,large,Other,Interventional,Device,,60.0,Completed,None (Open Label),Non-Randomized,False,False,False,False,2015-07-28,2011-04-01,2012-01-01,2012,2011-09-01,2011.0,,,,,-1579.0,-1304,-1426.0,974.0,1096.0,-330.0,10.1097/eja.0000000000000106,24927118.0,https://insights.ovid.com/pubmed?pmid=24927118,2014-09-01,True,True,True,True,True,False,False,False,False,False,False,False,,0.0,0.0,0.0,0,,,True,True,,closed,0265-0215,European Journal of Anaesthesiology,Ovid Technologies (Wolters Kluwer Health),2014-09-01,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'other-closed'}],publisher,12.0,2015-09-01,True,True,False
NCT02529358,ClinicalTrials.gov,True,1,Hand search,False,True,True,True,True,Erlangen,Marburg,large,Other,Interventional,Behavioral,,180.0,Completed,None (Open Label),Randomized,True,False,False,False,2015-03-18,2012-02-01,2013-10-01,2013,2013-10-01,2013.0,,,,,-1141.0,-533,-533.0,1489.0,1489.0,956.0,10.1016/j.jad.2017.10.047,29132073.0,,2017-10-29,True,True,True,True,True,False,False,False,True,False,False,False,,0.0,0.0,0.0,0,,,True,True,,closed,0165-0327,Journal of Affective Disorders,Elsevier BV,2018-02-01,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,12.0,2019-02-01,True,True,False
NCT02548208,ClinicalTrials.gov,True,1,Hand search,False,True,True,True,True,Frankfurt,,large,Other,Interventional,Device,,46.0,Completed,Quadruple,Randomized,True,False,False,False,2015-09-09,2011-01-01,2011-12-01,2011,2011-12-01,2011.0,,,,,-1712.0,-1378,-1378.0,1842.0,1842.0,464.0,10.1016/j.apmr.2016.11.013,27993588.0,,2016-12-16,True,True,True,True,True,False,False,True,False,True,True,True,True,0.0,0.0,0.0,0,,,True,True,,closed,0003-9993,Archives of Physical Medicine and Rehabilitation,Elsevier BV,2017-05-01,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,12.0,2018-05-01,True,True,False
NCT02557113,ClinicalTrials.gov,True,1,Hand search,False,True,True,True,True,Frankfurt,,large,Other,Interventional,Procedure,,36.0,Completed,Single,Randomized,True,True,False,False,2015-09-20,2011-01-01,2013-01-01,2013,2012-09-01,2012.0,,,,,-1723.0,-992,-1114.0,1163.0,1285.0,171.0,10.1002/jor.23215,26919407.0,,2016-03-09,True,True,True,True,True,False,False,False,False,False,False,False,,0.0,0.0,0.0,0,,,True,True,,bronze,0736-0266,Journal of Orthopaedic Research,Wiley,2016-03-09,bronze,,,,,,,,,,,,,,
